,filename,time,w_pre,w
2407,MOD05_L2.A2014297.0010.061.2017317080211.hdf,20142970010,-9999.0,-9.999000474927016
2408,MOD05_L2.A2014297.1150.061.2017317080650.hdf,20142971150,-9999.0,-9.999000474927016
2409,MOD05_L2.A2014297.1330.061.2017317080716.hdf,20142971330,-9999.0,-9.999000474927016
2410,MOD05_L2.A2014297.1505.061.2017317080806.hdf,20142971505,-9999.0,-9.999000474927016
2411,MOD05_L2.A2014297.1645.061.2017317080832.hdf,20142971645,-9999.0,-9.999000474927016
2412,MOD05_L2.A2014297.1820.061.2017317080909.hdf,20142971820,-9999.0,-9.999000474927016
2413,MOD05_L2.A2014297.2000.061.2017317080945.hdf,20142972000,-9999.0,-9.999000474927016
2414,MOD05_L2.A2014297.2135.061.2017317081004.hdf,20142972135,-9999.0,-9.999000474927016
2415,MOD05_L2.A2014297.2315.061.2017317081229.hdf,20142972315,-9999.0,-9.999000474927016
2416,MOD05_L2.A2014298.1235.061.2017317070340.hdf,20142981235,-9999.0,-9.999000474927016
2417,MOD05_L2.A2014298.1410.061.2017317070324.hdf,20142981410,-9999.0,-9.999000474927016
2418,MOD05_L2.A2014298.1550.061.2017317070358.hdf,20142981550,-9999.0,-9.999000474927016
2419,MOD05_L2.A2014298.1725.061.2017317070432.hdf,20142981725,-9999.0,-9.999000474927016
2420,MOD05_L2.A2014298.1905.061.2017317070559.hdf,20142981905,-9999.0,-9.999000474927016
2421,MOD05_L2.A2014298.2040.061.2017317070554.hdf,20142982040,-9999.0,-9.999000474927016
2422,MOD05_L2.A2014298.2220.061.2017317070630.hdf,20142982220,-9999.0,-9.999000474927016
2423,MOD05_L2.A2014299.0000.061.2017317070658.hdf,20142990000,-9999.0,-9.999000474927016
2424,MOD05_L2.A2014299.1945.061.2017317070819.hdf,20142991945,-9999.0,-9.999000474927016
2425,MOD05_L2.A2014299.2125.061.2017317070858.hdf,20142992125,-9999.0,-9.999000474927016
2426,MOD05_L2.A2014299.2300.061.2017317070928.hdf,20142992300,-9999.0,-9.999000474927016
2427,MOD05_L2.A2014300.1220.061.2017317071420.hdf,20143001220,-9999.0,-9.999000474927016
2428,MOD05_L2.A2014300.1400.061.2017317071527.hdf,20143001400,-9999.0,-9.999000474927016
2429,MOD05_L2.A2014300.1540.061.2017317071512.hdf,20143001540,-9999.0,-9.999000474927016
2430,MOD05_L2.A2014300.1715.061.2017317071544.hdf,20143001715,-9999.0,-9.999000474927016
2431,MOD05_L2.A2014300.1850.061.2017317071612.hdf,20143001850,-9999.0,-9.999000474927016
2432,MOD05_L2.A2014300.2030.061.2017317071648.hdf,20143002030,-9999.0,-9.999000474927016
2433,MOD05_L2.A2014300.2205.061.2017317071729.hdf,20143002205,-9999.0,-9.999000474927016
2434,MOD05_L2.A2014300.2345.061.2017317071827.hdf,20143002345,-9999.0,-9.999000474927016
2435,MOD05_L2.A2014301.1125.061.2017317055415.hdf,20143011125,-9999.0,-9.999000474927016
2436,MOD05_L2.A2014301.1305.061.2017317055924.hdf,20143011305,-9999.0,-9.999000474927016
2437,MOD05_L2.A2014301.1445.061.2017317060003.hdf,20143011445,-9999.0,-9.999000474927016
2438,MOD05_L2.A2014301.1620.061.2017317060017.hdf,20143011620,-9999.0,-9.999000474927016
2439,MOD05_L2.A2014301.1755.061.2017317060044.hdf,20143011755,-9999.0,-9.999000474927016
2440,MOD05_L2.A2014301.1935.061.2017317060014.hdf,20143011935,-9999.0,-9.999000474927016
2441,MOD05_L2.A2014301.2110.061.2017317055858.hdf,20143012110,-9999.0,-9.999000474927016
2442,MOD05_L2.A2014301.2250.061.2017317060100.hdf,20143012250,-9999.0,-9.999000474927016
2443,MOD05_L2.A2014302.0030.061.2017317060029.hdf,20143020030,-9999.0,-9.999000474927016
2444,MOD05_L2.A2014302.1210.061.2017317060424.hdf,20143021210,-9999.0,-9.999000474927016
2445,MOD05_L2.A2014302.1840.061.2017317060608.hdf,20143021840,-9999.0,-9.999000474927016
2446,MOD05_L2.A2014302.2015.061.2017317060648.hdf,20143022015,-9999.0,-9.999000474927016
2447,MOD05_L2.A2014302.2155.061.2017317060600.hdf,20143022155,-9999.0,-9.999000474927016
2448,MOD05_L2.A2014302.2335.061.2017317060630.hdf,20143022335,-9999.0,-9.999000474927016
2449,MOD05_L2.A2014303.1115.061.2017317061053.hdf,20143031115,-9999.0,-9.999000474927016
2450,MOD05_L2.A2014303.1255.061.2017317061001.hdf,20143031255,-9999.0,-9.999000474927016
2451,MOD05_L2.A2014303.1430.061.2017317060952.hdf,20143031430,-9999.0,-9.999000474927016
2452,MOD05_L2.A2014303.1610.061.2017317061020.hdf,20143031610,-9999.0,-9.999000474927016
2453,MOD05_L2.A2014303.1745.061.2017317061047.hdf,20143031745,-9999.0,-9.999000474927016
2454,MOD05_L2.A2014303.1920.061.2017317061310.hdf,20143031920,-9999.0,-9.999000474927016
2455,MOD05_L2.A2014303.2100.061.2017317061200.hdf,20143032100,-9999.0,-9.999000474927016
2456,MOD05_L2.A2014303.2240.061.2017317061242.hdf,20143032240,-9999.0,-9.999000474927016
2457,MOD05_L2.A2014304.0015.061.2017317061315.hdf,20143040015,-9999.0,-9.999000474927016
2458,MOD05_L2.A2014304.1155.061.2017317061839.hdf,20143041155,-9999.0,-9.999000474927016
2459,MOD05_L2.A2014304.1335.061.2017317061830.hdf,20143041335,-9999.0,-9.999000474927016
2460,MOD05_L2.A2014304.1515.061.2017317061923.hdf,20143041515,-9999.0,-9.999000474927016
2461,MOD05_L2.A2014304.1650.061.2017317061957.hdf,20143041650,-9999.0,-9.999000474927016
2462,MOD05_L2.A2014304.1830.061.2017317062039.hdf,20143041830,-9999.0,-9.999000474927016
2463,MOD05_L2.A2014304.2005.061.2017317062159.hdf,20143042005,-9999.0,-9.999000474927016
2464,MOD05_L2.A2014304.2145.061.2017317062135.hdf,20143042145,-9999.0,-9.999000474927016
2465,MOD05_L2.A2014304.2320.061.2017317062216.hdf,20143042320,-9999.0,-9.999000474927016
2466,MOD05_L2.A2014305.1240.061.2017317062819.hdf,20143051240,-9999.0,-9.999000474927016
2467,MOD05_L2.A2014305.1420.061.2017317062901.hdf,20143051420,-9999.0,-9.999000474927016
2468,MOD05_L2.A2014305.1555.061.2017317062939.hdf,20143051555,-9999.0,-9.999000474927016
2469,MOD05_L2.A2014305.1735.061.2017317063024.hdf,20143051735,-9999.0,-9.999000474927016
2470,MOD05_L2.A2014305.1910.061.2017317063050.hdf,20143051910,-9999.0,-9.999000474927016
2471,MOD05_L2.A2014305.2050.061.2017317063135.hdf,20143052050,-9999.0,-9.999000474927016
2472,MOD05_L2.A2014305.2225.061.2017317063217.hdf,20143052225,-9999.0,-9.999000474927016
2473,MOD05_L2.A2014306.0005.061.2017317063250.hdf,20143060005,-9999.0,-9.999000474927016
2474,MOD05_L2.A2014306.1145.061.2017317063759.hdf,20143061145,-9999.0,-9.999000474927016
2475,MOD05_L2.A2014306.1325.061.2017317063914.hdf,20143061325,-9999.0,-9.999000474927016
2476,MOD05_L2.A2014306.1500.061.2017317063856.hdf,20143061500,-9999.0,-9.999000474927016
2477,MOD05_L2.A2014306.1640.061.2017317063941.hdf,20143061640,-9999.0,-9.999000474927016
2478,MOD05_L2.A2014306.1815.061.2017317064015.hdf,20143061815,-9999.0,-9.999000474927016
2479,MOD05_L2.A2014306.1955.061.2017317064051.hdf,20143061955,-9999.0,-9.999000474927016
2480,MOD05_L2.A2014306.2130.061.2017317064126.hdf,20143062130,-9999.0,-9.999000474927016
2481,MOD05_L2.A2014306.2310.061.2017317064200.hdf,20143062310,-9999.0,-9.999000474927016
2482,MOD05_L2.A2014307.1230.061.2017317064726.hdf,20143071230,-9999.0,-9.999000474927016
2483,MOD05_L2.A2014307.1405.061.2017317064905.hdf,20143071405,-9999.0,-9.999000474927016
2484,MOD05_L2.A2014307.1545.061.2017317064803.hdf,20143071545,-9999.0,-9.999000474927016
2485,MOD05_L2.A2014307.1720.061.2017317064837.hdf,20143071720,-9999.0,-9.999000474927016
2486,MOD05_L2.A2014307.1900.061.2017317064852.hdf,20143071900,-9999.0,-9.999000474927016
2487,MOD05_L2.A2014307.2035.061.2017317064939.hdf,20143072035,-9999.0,-9.999000474927016
2488,MOD05_L2.A2014307.2215.061.2017317065006.hdf,20143072215,-9999.0,-9.999000474927016
2489,MOD05_L2.A2014307.2350.061.2017317065045.hdf,20143072350,-9999.0,-9.999000474927016
2490,MOD05_L2.A2014308.1130.061.2017317072310.hdf,20143081130,-9999.0,-9.999000474927016
2491,MOD05_L2.A2014308.1310.061.2017317072335.hdf,20143081310,-9999.0,-9.999000474927016
2492,MOD05_L2.A2014308.1450.061.2017317072419.hdf,20143081450,-9999.0,-9.999000474927016
2493,MOD05_L2.A2014308.1625.061.2017317072443.hdf,20143081625,-9999.0,-9.999000474927016
2494,MOD05_L2.A2014308.1805.061.2017317072536.hdf,20143081805,-9999.0,-9.999000474927016
2495,MOD05_L2.A2014308.1940.061.2017317072611.hdf,20143081940,-9999.0,-9.999000474927016
2496,MOD05_L2.A2014308.2120.061.2017317072628.hdf,20143082120,-9999.0,-9.999000474927016
2497,MOD05_L2.A2014308.2255.061.2017317072658.hdf,20143082255,-9999.0,-9.999000474927016
2498,MOD05_L2.A2014309.1215.061.2017317081551.hdf,20143091215,-9999.0,-9.999000474927016
2499,MOD05_L2.A2014309.1355.061.2017317081638.hdf,20143091355,-9999.0,-9.999000474927016
2500,MOD05_L2.A2014309.1530.061.2017317081700.hdf,20143091530,-9999.0,-9.999000474927016
2501,MOD05_L2.A2014309.1710.061.2017317081823.hdf,20143091710,-9999.0,-9.999000474927016
2502,MOD05_L2.A2014309.1845.061.2017317081809.hdf,20143091845,-9999.0,-9.999000474927016
2503,MOD05_L2.A2014309.2025.061.2017317081842.hdf,20143092025,-9999.0,-9.999000474927016
2504,MOD05_L2.A2014309.2200.061.2017317081907.hdf,20143092200,-9999.0,-9.999000474927016
2505,MOD05_L2.A2014309.2340.061.2017317081954.hdf,20143092340,-9999.0,-9.999000474927016
2506,MOD05_L2.A2014310.1120.061.2017317125208.hdf,20143101120,-9999.0,-9.999000474927016
2507,MOD05_L2.A2014310.1300.061.2017317125645.hdf,20143101300,-9999.0,-9.999000474927016
2508,MOD05_L2.A2014310.1435.061.2017317130025.hdf,20143101435,-9999.0,-9.999000474927016
2509,MOD05_L2.A2014310.1615.061.2017317130325.hdf,20143101615,-9999.0,-9.999000474927016
2510,MOD05_L2.A2014310.1750.061.2017317130640.hdf,20143101750,-9999.0,-9.999000474927016
2511,MOD05_L2.A2014310.1930.061.2017317130956.hdf,20143101930,-9999.0,-9.999000474927016
2512,MOD05_L2.A2014310.2105.061.2017317131411.hdf,20143102105,-9999.0,-9.999000474927016
2513,MOD05_L2.A2014310.2245.061.2017317131822.hdf,20143102245,-9999.0,-9.999000474927016
2514,MOD05_L2.A2014311.0020.061.2017317132225.hdf,20143110020,-9999.0,-9.999000474927016
2515,MOD05_L2.A2014311.1205.061.2017317135115.hdf,20143111205,-9999.0,-9.999000474927016
2516,MOD05_L2.A2014311.1340.061.2017317135033.hdf,20143111340,-9999.0,-9.999000474927016
2517,MOD05_L2.A2014311.1520.061.2017317135039.hdf,20143111520,-9999.0,-9.999000474927016
2518,MOD05_L2.A2014311.1655.061.2017317135102.hdf,20143111655,-9999.0,-9.999000474927016
2519,MOD05_L2.A2014311.1835.061.2017317135113.hdf,20143111835,-9999.0,-9.999000474927016
2520,MOD05_L2.A2014311.2010.061.2017317134847.hdf,20143112010,-9999.0,-9.999000474927016
2521,MOD05_L2.A2014311.2150.061.2017317134722.hdf,20143112150,-9999.0,-9.999000474927016
2522,MOD05_L2.A2014311.2325.061.2017317134806.hdf,20143112325,-9999.0,-9.999000474927016
2523,MOD05_L2.A2014312.1245.061.2017317134719.hdf,20143121245,-9999.0,-9.999000474927016
2524,MOD05_L2.A2014312.1425.061.2017317134645.hdf,20143121425,-9999.0,-9.999000474927016
2525,MOD05_L2.A2014312.1600.061.2017317134624.hdf,20143121600,-9999.0,-9.999000474927016
2526,MOD05_L2.A2014312.1740.061.2017317134510.hdf,20143121740,-9999.0,-9.999000474927016
2527,MOD05_L2.A2014312.1915.061.2017317134407.hdf,20143121915,-9999.0,-9.999000474927016
2528,MOD05_L2.A2014312.2055.061.2017317134623.hdf,20143122055,-9999.0,-9.999000474927016
2529,MOD05_L2.A2014312.2230.061.2017317134306.hdf,20143122230,-9999.0,-9.999000474927016
2530,MOD05_L2.A2014313.0010.061.2017317134322.hdf,20143130010,-9999.0,-9.999000474927016
2531,MOD05_L2.A2014313.1150.061.2017317135257.hdf,20143131150,-9999.0,-9.999000474927016
2532,MOD05_L2.A2014313.1330.061.2017317135315.hdf,20143131330,-9999.0,-9.999000474927016
2533,MOD05_L2.A2014313.1505.061.2017317135415.hdf,20143131505,-9999.0,-9.999000474927016
2534,MOD05_L2.A2014313.1645.061.2017317135412.hdf,20143131645,-9999.0,-9.999000474927016
2535,MOD05_L2.A2014313.1820.061.2017317135509.hdf,20143131820,-9999.0,-9.999000474927016
2536,MOD05_L2.A2014313.2000.061.2017317135600.hdf,20143132000,-9999.0,-9.999000474927016
2537,MOD05_L2.A2014313.2135.061.2017317135638.hdf,20143132135,-9999.0,-9.999000474927016
2538,MOD05_L2.A2014313.2315.061.2017317135729.hdf,20143132315,-9999.0,-9.999000474927016
2539,MOD05_L2.A2014314.1235.061.2017317140230.hdf,20143141235,-9999.0,-9.999000474927016
2540,MOD05_L2.A2014314.1410.061.2017317140256.hdf,20143141410,-9999.0,-9.999000474927016
2541,MOD05_L2.A2014314.1550.061.2017317140336.hdf,20143141550,-9999.0,-9.999000474927016
2542,MOD05_L2.A2014314.1725.061.2017317140558.hdf,20143141725,-9999.0,-9.999000474927016
2543,MOD05_L2.A2014314.1905.061.2017317140751.hdf,20143141905,-9999.0,-9.999000474927016
2544,MOD05_L2.A2014314.2040.061.2017317140829.hdf,20143142040,-9999.0,-9.999000474927016
2545,MOD05_L2.A2014314.2220.061.2017317140910.hdf,20143142220,-9999.0,-9.999000474927016
2546,MOD05_L2.A2014315.0000.061.2017317141005.hdf,20143150000,-9999.0,-9.999000474927016
2547,MOD05_L2.A2014315.1140.061.2017317141619.hdf,20143151140,-9999.0,-9.999000474927016
2548,MOD05_L2.A2014315.1315.061.2017317141724.hdf,20143151315,-9999.0,-9.999000474927016
2549,MOD05_L2.A2014315.1455.061.2017317141836.hdf,20143151455,-9999.0,-9.999000474927016
2550,MOD05_L2.A2014315.1630.061.2017317142004.hdf,20143151630,-9999.0,-9.999000474927016
2551,MOD05_L2.A2014315.1810.061.2017317142114.hdf,20143151810,-9999.0,-9.999000474927016
2552,MOD05_L2.A2014315.1945.061.2017317142158.hdf,20143151945,-9999.0,-9.999000474927016
2553,MOD05_L2.A2014315.2125.061.2017317142252.hdf,20143152125,-9999.0,-9.999000474927016
2554,MOD05_L2.A2014315.2300.061.2017317142343.hdf,20143152300,-9999.0,-9.999000474927016
2555,MOD05_L2.A2014316.1220.061.2017317143100.hdf,20143161220,-9999.0,-9.999000474927016
2556,MOD05_L2.A2014316.1400.061.2017317143145.hdf,20143161400,-9999.0,-9.999000474927016
2557,MOD05_L2.A2014316.1535.061.2017317143215.hdf,20143161535,-9999.0,-9.999000474927016
2558,MOD05_L2.A2014316.1715.061.2017317143241.hdf,20143161715,-9999.0,-9.999000474927016
2559,MOD05_L2.A2014316.1850.061.2017317143321.hdf,20143161850,-9999.0,-9.999000474927016
2560,MOD05_L2.A2014316.2205.061.2017317143411.hdf,20143162205,-9999.0,-9.999000474927016
2561,MOD05_L2.A2014316.2345.061.2017317143459.hdf,20143162345,-9999.0,-9.999000474927016
2562,MOD05_L2.A2014317.1125.061.2017317160339.hdf,20143171125,-9999.0,-9.999000474927016
2563,MOD05_L2.A2014317.1305.061.2017317160415.hdf,20143171305,-9999.0,-9.999000474927016
2564,MOD05_L2.A2014317.1620.061.2017317160325.hdf,20143171620,-9999.0,-9.999000474927016
2565,MOD05_L2.A2014317.1755.061.2017317160332.hdf,20143171755,-9999.0,-9.999000474927016
2566,MOD05_L2.A2014317.1935.061.2017317160252.hdf,20143171935,-9999.0,-9.999000474927016
2567,MOD05_L2.A2014317.2110.061.2017317160134.hdf,20143172110,-9999.0,-9.999000474927016
2568,MOD05_L2.A2014317.2250.061.2017317160202.hdf,20143172250,-9999.0,-9.999000474927016
2569,MOD05_L2.A2014318.0030.061.2017317160202.hdf,20143180030,-9999.0,-9.999000474927016
2570,MOD05_L2.A2014318.1210.061.2017317160047.hdf,20143181210,-9999.0,-9.999000474927016
2571,MOD05_L2.A2014318.1350.061.2017317160006.hdf,20143181350,-9999.0,-9.999000474927016
2572,MOD05_L2.A2014318.1525.061.2017317160138.hdf,20143181525,-9999.0,-9.999000474927016
2573,MOD05_L2.A2014318.1700.061.2017317155943.hdf,20143181700,-9999.0,-9.999000474927016
2574,MOD05_L2.A2014318.1840.061.2017317155917.hdf,20143181840,-9999.0,-9.999000474927016
2575,MOD05_L2.A2014318.2015.061.2017317155925.hdf,20143182015,-9999.0,-9.999000474927016
2576,MOD05_L2.A2014318.2155.061.2017317155938.hdf,20143182155,-9999.0,-9.999000474927016
2577,MOD05_L2.A2014318.2335.061.2017317155922.hdf,20143182335,-9999.0,-9.999000474927016
2578,MOD05_L2.A2014319.1115.061.2017317160740.hdf,20143191115,-9999.0,-9.999000474927016
2579,MOD05_L2.A2014319.1250.061.2017317160807.hdf,20143191250,-9999.0,-9.999000474927016
2580,MOD05_L2.A2014319.1430.061.2017317160828.hdf,20143191430,-9999.0,-9.999000474927016
2581,MOD05_L2.A2014319.1610.061.2017317160902.hdf,20143191610,-9999.0,-9.999000474927016
2582,MOD05_L2.A2014319.1745.061.2017317160926.hdf,20143191745,-9999.0,-9.999000474927016
2583,MOD05_L2.A2014319.1920.061.2017317160951.hdf,20143191920,-9999.0,-9.999000474927016
2584,MOD05_L2.A2014319.2100.061.2017317161005.hdf,20143192100,-9999.0,-9.999000474927016
2585,MOD05_L2.A2014319.2235.061.2017317161025.hdf,20143192235,-9999.0,-9.999000474927016
2586,MOD05_L2.A2014320.0015.061.2017317161055.hdf,20143200015,-9999.0,-9.999000474927016
2587,MOD05_L2.A2014320.1155.061.2017317161304.hdf,20143201155,-9999.0,-9.999000474927016
2588,MOD05_L2.A2014320.1335.061.2017317161419.hdf,20143201335,-9999.0,-9.999000474927016
2589,MOD05_L2.A2014320.1515.061.2017317161343.hdf,20143201515,-9999.0,-9.999000474927016
2590,MOD05_L2.A2014320.1650.061.2017317161539.hdf,20143201650,-9999.0,-9.999000474927016
2591,MOD05_L2.A2014320.1825.061.2017317161406.hdf,20143201825,-9999.0,-9.999000474927016
2592,MOD05_L2.A2014320.2005.061.2017317161415.hdf,20143202005,-9999.0,-9.999000474927016
2593,MOD05_L2.A2014320.2140.061.2017317161502.hdf,20143202140,-9999.0,-9.999000474927016
2594,MOD05_L2.A2014320.2320.061.2017317161459.hdf,20143202320,-9999.0,-9.999000474927016
2595,MOD05_L2.A2014321.1240.061.2017317161945.hdf,20143211240,-9999.0,-9.999000474927016
2596,MOD05_L2.A2014321.1420.061.2017317162051.hdf,20143211420,-9999.0,-9.999000474927016
2597,MOD05_L2.A2014321.1555.061.2017317162124.hdf,20143211555,-9999.0,-9.999000474927016
2598,MOD05_L2.A2014321.1735.061.2017317162137.hdf,20143211735,-9999.0,-9.999000474927016
2599,MOD05_L2.A2014321.1910.061.2017317162218.hdf,20143211910,-9999.0,-9.999000474927016
2600,MOD05_L2.A2014321.2045.061.2017317162302.hdf,20143212045,-9999.0,-9.999000474927016
2601,MOD05_L2.A2014321.2225.061.2017317162317.hdf,20143212225,-9999.0,-9.999000474927016
2602,MOD05_L2.A2014322.0005.061.2017317162341.hdf,20143220005,-9999.0,-9.999000474927016
2603,MOD05_L2.A2014322.1145.061.2017317162853.hdf,20143221145,-9999.0,-9.999000474927016
2604,MOD05_L2.A2014322.1325.061.2017317163007.hdf,20143221325,-9999.0,-9.999000474927016
2605,MOD05_L2.A2014322.1500.061.2017317163039.hdf,20143221500,-9999.0,-9.999000474927016
2606,MOD05_L2.A2014322.1640.061.2017317163120.hdf,20143221640,-9999.0,-9.999000474927016
2607,MOD05_L2.A2014322.1815.061.2017317163208.hdf,20143221815,-9999.0,-9.999000474927016
2608,MOD05_L2.A2014322.1955.061.2017317163252.hdf,20143221955,-9999.0,-9.999000474927016
2609,MOD05_L2.A2014322.2130.061.2017317163327.hdf,20143222130,-9999.0,-9.999000474927016
2610,MOD05_L2.A2014322.2310.061.2017317163515.hdf,20143222310,-9999.0,-9.999000474927016
2611,MOD05_L2.A2014323.1230.061.2017317164042.hdf,20143231230,-9999.0,-9.999000474927016
2612,MOD05_L2.A2014323.1405.061.2017317164118.hdf,20143231405,-9999.0,-9.999000474927016
2613,MOD05_L2.A2014323.1545.061.2017317164155.hdf,20143231545,-9999.0,-9.999000474927016
2614,MOD05_L2.A2014323.1720.061.2017317164235.hdf,20143231720,-9999.0,-9.999000474927016
2615,MOD05_L2.A2014323.1900.061.2017317164308.hdf,20143231900,-9999.0,-9.999000474927016
2616,MOD05_L2.A2014323.2035.061.2017317164347.hdf,20143232035,-9999.0,-9.999000474927016
2617,MOD05_L2.A2014323.2215.061.2017317164503.hdf,20143232215,-9999.0,-9.999000474927016
2618,MOD05_L2.A2014323.2350.061.2017317164500.hdf,20143232350,-9999.0,-9.999000474927016
2619,MOD05_L2.A2014324.1130.061.2017317164932.hdf,20143241130,-9999.0,-9.999000474927016
2620,MOD05_L2.A2014324.1310.061.2017317165000.hdf,20143241310,-9999.0,-9.999000474927016
2621,MOD05_L2.A2014324.1450.061.2017317165040.hdf,20143241450,-9999.0,-9.999000474927016
2622,MOD05_L2.A2014324.1625.061.2017317165119.hdf,20143241625,-9999.0,-9.999000474927016
2623,MOD05_L2.A2014324.1805.061.2017317165201.hdf,20143241805,-9999.0,-9.999000474927016
2624,MOD05_L2.A2014324.1940.061.2017317165228.hdf,20143241940,-9999.0,-9.999000474927016
2625,MOD05_L2.A2014324.2120.061.2017317165252.hdf,20143242120,-9999.0,-9.999000474927016
2626,MOD05_L2.A2014324.2255.061.2017317165431.hdf,20143242255,-9999.0,-9.999000474927016
2627,MOD05_L2.A2014325.1215.061.2017317165910.hdf,20143251215,-9999.0,-9.999000474927016
2628,MOD05_L2.A2014325.1355.061.2017317165845.hdf,20143251355,-9999.0,-9.999000474927016
2629,MOD05_L2.A2014325.1530.061.2017317165909.hdf,20143251530,-9999.0,-9.999000474927016
2630,MOD05_L2.A2014325.1710.061.2017317165943.hdf,20143251710,-9999.0,-9.999000474927016
2631,MOD05_L2.A2014325.1845.061.2017317170033.hdf,20143251845,-9999.0,-9.999000474927016
2632,MOD05_L2.A2014325.2025.061.2017317170057.hdf,20143252025,-9999.0,-9.999000474927016
2633,MOD05_L2.A2014325.2200.061.2017317170122.hdf,20143252200,-9999.0,-9.999000474927016
2634,MOD05_L2.A2014325.2340.061.2017317170208.hdf,20143252340,-9999.0,-9.999000474927016
2635,MOD05_L2.A2014326.1120.061.2017317170651.hdf,20143261120,-9999.0,-9.999000474927016
2636,MOD05_L2.A2014326.1300.061.2017317170622.hdf,20143261300,-9999.0,-9.999000474927016
2637,MOD05_L2.A2014326.1435.061.2017317170651.hdf,20143261435,-9999.0,-9.999000474927016
2638,MOD05_L2.A2014326.1615.061.2017317170732.hdf,20143261615,-9999.0,-9.999000474927016
2639,MOD05_L2.A2014326.1750.061.2017317170800.hdf,20143261750,-9999.0,-9.999000474927016
2640,MOD05_L2.A2014326.1930.061.2017317170811.hdf,20143261930,-9999.0,-9.999000474927016
2641,MOD05_L2.A2014326.2105.061.2017317170847.hdf,20143262105,-9999.0,-9.999000474927016
2642,MOD05_L2.A2014326.2245.061.2017317170923.hdf,20143262245,-9999.0,-9.999000474927016
2643,MOD05_L2.A2014327.0020.061.2017317170950.hdf,20143270020,-9999.0,-9.999000474927016
2644,MOD05_L2.A2014327.1205.061.2017317171351.hdf,20143271205,-9999.0,-9.999000474927016
2645,MOD05_L2.A2014327.1340.061.2017317171409.hdf,20143271340,-9999.0,-9.999000474927016
2646,MOD05_L2.A2014327.1520.061.2017317171458.hdf,20143271520,-9999.0,-9.999000474927016
2647,MOD05_L2.A2014327.1655.061.2017317171513.hdf,20143271655,-9999.0,-9.999000474927016
2648,MOD05_L2.A2014327.1835.061.2017317171626.hdf,20143271835,-9999.0,-9.999000474927016
2649,MOD05_L2.A2014327.2010.061.2017317171805.hdf,20143272010,-9999.0,-9.999000474927016
2650,MOD05_L2.A2014327.2150.061.2017317171725.hdf,20143272150,-9999.0,-9.999000474927016
2651,MOD05_L2.A2014327.2325.061.2017317171813.hdf,20143272325,-9999.0,-9.999000474927016
2652,MOD05_L2.A2014328.1245.061.2017317172223.hdf,20143281245,-9999.0,-9.999000474927016
2653,MOD05_L2.A2014328.1425.061.2017317172323.hdf,20143281425,-9999.0,-9.999000474927016
2654,MOD05_L2.A2014328.1600.061.2017317172327.hdf,20143281600,-9999.0,-9.999000474927016
2655,MOD05_L2.A2014328.1740.061.2017317172402.hdf,20143281740,-9999.0,-9.999000474927016
2656,MOD05_L2.A2014328.1915.061.2017317172441.hdf,20143281915,-9999.0,-9.999000474927016
2657,MOD05_L2.A2014328.2055.061.2017317172529.hdf,20143282055,-9999.0,-9.999000474927016
2658,MOD05_L2.A2014328.2230.061.2017317172557.hdf,20143282230,-9999.0,-9.999000474927016
2659,MOD05_L2.A2014329.0010.061.2017317172734.hdf,20143290010,-9999.0,-9.999000474927016
2660,MOD05_L2.A2014329.1150.061.2017317173053.hdf,20143291150,-9999.0,-9.999000474927016
2661,MOD05_L2.A2014329.1330.061.2017317173124.hdf,20143291330,-9999.0,-9.999000474927016
2662,MOD05_L2.A2014329.1505.061.2017317173159.hdf,20143291505,-9999.0,-9.999000474927016
2663,MOD05_L2.A2014329.1645.061.2017317173240.hdf,20143291645,-9999.0,-9.999000474927016
2664,MOD05_L2.A2014329.1820.061.2017317173303.hdf,20143291820,-9999.0,-9.999000474927016
2665,MOD05_L2.A2014329.2000.061.2017317173432.hdf,20143292000,-9999.0,-9.999000474927016
2666,MOD05_L2.A2014329.2135.061.2017317173431.hdf,20143292135,-9999.0,-9.999000474927016
2667,MOD05_L2.A2014329.2315.061.2017317173503.hdf,20143292315,-9999.0,-9.999000474927016
2668,MOD05_L2.A2014330.1235.061.2017317174056.hdf,20143301235,-9999.0,-9.999000474927016
2669,MOD05_L2.A2014330.1410.061.2017317174019.hdf,20143301410,-9999.0,-9.999000474927016
2670,MOD05_L2.A2014330.1550.061.2017317174058.hdf,20143301550,-9999.0,-9.999000474927016
2671,MOD05_L2.A2014330.1725.061.2017317174128.hdf,20143301725,-9999.0,-9.999000474927016
2672,MOD05_L2.A2014330.1905.061.2017317174214.hdf,20143301905,-9999.0,-9.999000474927016
2673,MOD05_L2.A2014330.2040.061.2017317174248.hdf,20143302040,-9999.0,-9.999000474927016
2674,MOD05_L2.A2014330.2220.061.2017317174321.hdf,20143302220,-9999.0,-9.999000474927016
2675,MOD05_L2.A2014331.0000.061.2017317174345.hdf,20143310000,-9999.0,-9.999000474927016
2676,MOD05_L2.A2014331.1140.061.2017317174820.hdf,20143311140,-9999.0,-9.999000474927016
2677,MOD05_L2.A2014331.1315.061.2017317174840.hdf,20143311315,-9999.0,-9.999000474927016
2678,MOD05_L2.A2014331.1455.061.2017317174908.hdf,20143311455,-9999.0,-9.999000474927016
2679,MOD05_L2.A2014331.1630.061.2017317174933.hdf,20143311630,-9999.0,-9.999000474927016
2680,MOD05_L2.A2014331.1810.061.2017317175011.hdf,20143311810,-9999.0,-9.999000474927016
